Date,Price_Close,Price_High,Price_Low,Price_Open,Price_Volume
08-01-2001,0.249486625,0.255841077,0.240071797,0.255135029,373699200
09-01-2001,0.258901536,0.26572668,0.249486705,0.253252301,588929600
10-01-2001,0.249486625,0.256076409,0.241954607,0.251369435,580781600
11-01-2001,0.271140546,0.278671711,0.244779696,0.244779696,803734400
12-01-2001,0.258901536,0.271140583,0.257018751,0.269256918,423376800
16-01-2001,0.2579602,0.274906226,0.256076535,0.262667177,306118400
17-01-2001,0.253252238,0.264549877,0.248545264,0.264549877,840873600
18-01-2001,0.281495869,0.282437249,0.265491232,0.268315447,1227010400
19-01-2001,0.293735027,0.294676433,0.281496004,0.292793622,776664000
22-01-2001,0.289969295,0.295617674,0.277730278,0.287145106,519327200
23-01-2001,0.308798134,0.315388774,0.287145141,0.290910736,879530400
24-01-2001,0.308798134,0.311623179,0.29467633,0.310681799,717091200
25-01-2001,0.300325632,0.309740463,0.297501442,0.309740463,489708800
26-01-2001,0.294676453,0.298442879,0.28714526,0.293735047,482820800
29-01-2001,0.326686442,0.327627847,0.294676356,0.294676356,855528800
30-01-2001,0.327627778,0.331393347,0.314447356,0.324803563,692423200
31-01-2001,0.325745016,0.338925441,0.322920826,0.323862231,730704800
01-02-2001,0.318212956,0.323862216,0.308798127,0.311623172,369695200
02-02-2001,0.31068185,0.330452062,0.308798185,0.318213015,427341600
05-02-2001,0.304091096,0.309740329,0.297501313,0.30879807,286115200
06-02-2001,0.318212956,0.322213908,0.301266963,0.303620437,462711200
07-02-2001,0.312564701,0.314447512,0.298442866,0.311152605,393887200
08-02-2001,0.312564701,0.317271702,0.304091273,0.30974051,604128000
09-02-2001,0.288086504,0.313505943,0.281495865,0.308798089,590083200
12-02-2001,0.296560049,0.30126705,0.283379621,0.287145217,274120000
13-02-2001,0.288086504,0.30785671,0.286203694,0.300325521,237070400
14-02-2001,0.293735027,0.295617813,0.278671788,0.289028026,309120000
15-02-2001,0.302208304,0.309740348,0.296559926,0.296559926,311416000
16-02-2001,0.286203712,0.293734901,0.282437263,0.286203712,263911200
20-02-2001,0.275847614,0.29279364,0.273964828,0.289028043,314893600
21-02-2001,0.28432107,0.30032569,0.274906237,0.274906237,390258400
22-02-2001,0.283379525,0.291852094,0.271140507,0.28714512,431961600
23-02-2001,0.283379525,0.28432093,0.274906101,0.280554481,293865600
26-02-2001,0.293735027,0.296560073,0.279613193,0.28714524,206438400
27-02-2001,0.291852176,0.292793581,0.281495965,0.290440081,348516000
28-02-2001,0.274906158,0.29279356,0.273023348,0.291852155,508233600
01-03-2001,0.282437176,0.282437176,0.258901381,0.268315377,330461600
02-03-2001,0.289969295,0.307856717,0.274906088,0.275847468,406201600
